id,name,artists,duration_ms,year,explicit,spotify_popularity,danceability,energy,acousticness,valence,tempo
5vzUijqlFQhopgfnzrelO2,Once In Every Lifetime,['Jem'],257333,2006,False,,0.424,0.321,0.298,0.0774,87.02600000000002
0EURR9gvuvcLYlsWOLFEP8,Old Man's Wisdom,['Samite'],239760,1999,False,,0.271,0.16899999999999998,0.902,0.0678,90.13600000000001
4kQZGMM12qPOyk0hWXLJBV,Muno Muno,"[""Samite of Uganda 'Abaana Bakesa'""]",336267,2006,False,,0.631,0.578,0.85,0.8909999999999999,89.949
4KSHLP56cUfkZZX4yJR0Gh,Nakku,"[""Samite of Uganda 'Abaana Bakesa'""]",209360,2006,False,,0.648,0.47100000000000003,0.413,0.5710000000000001,177.433
1Apu381K5sXg8nztFvaRaZ,Muzinge,"[""Samite of Uganda 'Abaana Bakesa'""]",260760,2006,False,,0.53,0.204,0.8959999999999999,0.195,141.659
4ZSpwfLNfhBfqzpIIgHsuR,Ekitobero,"[""Samite of Uganda 'Abaana Bakesa'""]",302733,2006,False,,0.625,0.6659999999999999,0.7190000000000001,0.968,130.077
1okkWMEz9Ob0Cjv3M3kwGF,The Pearl,"[""Samite of Uganda 'Abaana Bakesa'""]",271493,2006,False,,0.7609999999999999,0.522,0.8340000000000001,0.8809999999999999,95.294
2zzfJ9KI8btTct2TQUtTHe,Muna Mateka,"[""Samite of Uganda 'Abaana Bakesa'""]",320360,2006,False,,0.59,0.491,0.8640000000000001,0.716,125.025
6RQnJkcID7cXTp9hmDxd2X,Kasambajiro,"[""Samite of Uganda 'Abaana Bakesa'""]",179333,2006,False,,0.531,0.262,0.6890000000000001,0.684,174.25
17vLje9Dlj0nq3NURLjYvD,Musajawatu,"[""Samite of Uganda 'Abaana Bakesa'""]",305400,2006,False,,0.45399999999999996,0.18100000000000002,0.9890000000000001,0.604,152.164
3tuknhy958Wj9iq4LVuz72,Wagongolo,"[""Samite of Uganda 'Abaana Bakesa'""]",301227,2006,False,,0.479,0.595,0.622,0.912,90.05799999999998
3ckR4qD8j4OfGozJaQA1ri,Ntuze,"[""Samite of Uganda 'Abaana Bakesa'""]",253067,2006,False,,0.597,0.528,0.6970000000000001,0.8690000000000001,77.539
1aryHg6HXdgC8b45NuQiZS,Our Time,['Bears'],174547,2008,False,,0.39299999999999996,0.731,0.226,0.506,87.51100000000002
7FGFP6xZBboU0UGIo5QTVE,Out of Focus,['Brave'],152333,2002,False,,0.409,0.701,0.13,0.618,93.046
29JHzn48dEHlCwRcCo9Fj1,Silent Scream,['Oblique Brown'],138240,2006,False,,0.491,0.753,0.14300000000000002,0.508,185.77200000000002
19nETSSGel7xGUKMjsGiMR,Smoke & Mirrors,['Oblique Brown'],165187,2006,False,,0.7609999999999999,0.8170000000000001,0.23199999999999998,0.55,99.45
4ZcirWvRGIKLJIPZdMzIr4,Thoroughbred,['Oblique Brown'],185053,2006,False,,0.626,0.879,0.0467,0.185,166.021
2ZR9ZKCdn4kHq1dYedLMXH,Chee MalaWho?,['Oblique Brown'],279533,2006,False,,0.7440000000000001,0.872,0.0925,0.633,84.00399999999998
5m70FOg6m3idcTQD3G08dN,Motormouth,['Oblique Brown'],65280,2006,False,,0.9259999999999999,0.635,0.0115,0.8079999999999999,96.48
1qhF2km826n9jFqUkf3yTx,Four More Years,['Oblique Brown'],172160,2006,False,,0.8909999999999999,0.736,0.0552,0.305,88.95700000000002
2hO1edSqrSlFss2kjDnnsH,Oblique Brown,['Oblique Brown'],353147,2006,False,,0.573,0.815,0.0682,0.46,85.021
565FdFkQihV44oHfaReAQZ,Snapshots,['Oblique Brown'],179480,2006,False,,0.838,0.613,0.28300000000000003,0.8690000000000001,84.999
6oQCGq74eKuoG4wXqV8ALX,What Remains,['Oblique Brown'],278680,2006,False,,0.736,0.672,0.0507,0.527,86.986
6M20jAxkLqTsxfUdWIHiQO,Coffee & Cigarettes,['Oblique Brown'],320013,2006,False,,0.65,0.598,0.0594,0.24600000000000002,92.98200000000001
1IkxznJAhezhrHf94z5s6E,I Made It,['Oblique Brown'],237573,2006,False,,0.6990000000000001,0.625,0.0477,0.166,91.98700000000001
0967OFKEBRVumx4O14u2Hn,I Know the Lord Will Make a Way (Yes He Will),['Church Of God In Christ'],128280,2018,False,,0.433,0.5379999999999999,0.951,0.488,86.59200000000001
5s3yOg17q5LS8yIMnlMLXn,"You Don't Knock, You Just Walk On In",['Reverend Ott and Family'],149867,2018,False,,0.5489999999999999,0.516,0.797,0.706,79.712
6ooP976CKuvaF0A1HZGMMQ,I Don't Have to Worry About Where I Spend Eternity,['Church Of God In Christ'],176347,2018,False,,0.521,0.0489,0.953,0.433,80.84899999999998
5FebXAzzHfvVZFTUmJctSp,My Grave's Gonna Be Decorated on that Day,['Church Of God In Christ'],175227,2018,False,,0.39299999999999996,0.259,0.86,0.314,94.90299999999999
