id,name,artists,duration_ms,year,explicit,spotify_popularity,danceability,energy,acousticness,valence,tempo
5zZF4cxhuqeLOVWbueN56h,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 11 (Allegro di molto), ""G.R.S.""","['Edward Elgar', 'Stanisław Skrowaczewski']",62773,1995,False,,0.342,0.196,0.9840000000000001,0.537,82.044
1MM1YaeFCeKygsKXJQrGOi,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 12 (Andante), ""B.G.N.""","['Edward Elgar', 'Stanisław Skrowaczewski']",203747,1995,False,,0.165,0.0116,0.971,0.0351,84.789
6SjDkW7f5POsaeyqL04fAm,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 13 (Romanza. Moderato), ""***""","['Edward Elgar', 'Stanisław Skrowaczewski']",193080,1995,False,,0.0716,0.0031899999999999997,0.941,0.0993,80.298
6dRWZFn7CKESoHuEJy2fcH,"Variations on an Original Theme, Op. 36 ""Enigma"": Variation 14 (Finale. Allegro), ""E.D.U.""","['Edward Elgar', 'Stanisław Skrowaczewski']",358813,1995,False,,0.12,0.21100000000000002,0.9520000000000001,0.106,76.252
6Y5NXMYJHfHFXgeoqc1OVu,Eternal-Hide-And-Seek,['BotchiBoromaru'],261600,2019,False,,0.672,0.914,0.00335,0.77,125.027
0CzChJxTWacrptzr9i2VXM,El Dorado,['Aterciopelados'],188707,1995,False,,0.741,0.513,0.138,0.606,104.984
4m0PeGDQ7mG75VFWncLPBu,El Diablo,['Aterciopelados'],272160,1995,False,,0.654,0.509,0.0861,0.243,143.92700000000005
6H2mvjgffKsR0ZlkyDK9gn,Errantes,['Aterciopelados'],178040,1995,False,,0.33399999999999996,0.8220000000000001,0.0112,0.637,154.877
3XVQjV9TycpO9kOP0c4npB,El Estuche,['Aterciopelados'],202533,2000,False,,0.7440000000000001,0.583,0.0117,0.693,89.11200000000002
40zbv1bk7efBSQPFyP8Oc0,Es geht wieder auf - Live,['Haindling'],180707,1996,False,,0.418,0.603,0.341,0.61,84.321
2wfrCcCd51bkCU9WabNtxV,Er hod g'raucht - Live,['Haindling'],191333,1996,False,,0.479,0.6759999999999999,0.384,0.9179999999999999,95.126
0BoabOEm3YxzWoUI5V09rR,Ella,['Aterciopelados'],173373,1994,False,,0.419,0.659,0.27399999999999997,0.585,166.08700000000005
1ce38kk1IOxo3Qs6WkZ5XQ,El Pez,['Aterciopelados'],191307,1994,False,,0.523,0.804,0.33299999999999996,0.9079999999999999,145.999
6UpDViQcreizBymMF8CiwK,El Sortilegio,['Aterciopelados'],264893,1994,False,,0.452,0.509,0.053,0.607,123.66799999999999
4HIUStrqztSGzQorWvOn6b,"And, the story goes on",['Else & Poki'],291563,2019,False,,0.415,0.7170000000000001,0.024,0.36,160.55700000000004
3kMQWY6mJKjVUMGHOVFNBL,Everything's Cool,['Lit'],193840,2001,False,,0.519,0.978,0.0228,0.569,142.025
5EMonOPcEHIOXK1QOGr4QA,Rescue,['Eve 6'],236493,2000,False,,0.46399999999999997,0.9520000000000001,0.00043799999999999997,0.552,132.88299999999998
5mqEL5pgnDCcWtTWpAofIV,Promise,['Eve 6'],176507,2000,True,,0.62,0.85,0.007909999999999999,0.715,107.98200000000001
2L50S184moxNmEiJe00zzP,On The Roof Again,['Eve 6'],185867,2000,True,,0.603,0.915,0.000732,0.7959999999999999,124.12899999999999
3DUGWLHFA5B0dI80WhnL9F,Sunset Strip Bitch,['Eve 6'],198760,2000,False,,0.433,0.9279999999999999,0.000993,0.785,175.89700000000005
4tgeQrPu5xkrnwErym2JsJ,Here's to the Night,['Eve 6'],249840,2000,False,,0.583,0.652,0.0405,0.35200000000000004,97.469
6AGTsYXO0IcJuw0k2iCr6N,Amphetamines,['Eve 6'],166067,2000,False,,0.40399999999999997,0.905,0.000788,0.644,190.002
0yHcUDpMXyODu26hbXFZTW,Enemy,['Eve 6'],228827,2000,True,,0.40299999999999997,0.861,0.000537,0.5870000000000001,179.18900000000005
73JSlkMwGxPQr0rYylbIDi,Nocturnal,['Eve 6'],187773,2000,False,,0.597,0.955,0.000384,0.6709999999999999,121.92200000000001
65PSBrWwQpadwkvO6weZel,Jet Pack,['Eve 6'],213133,2000,False,,0.475,0.883,0.0133,0.687,179.90200000000004
0QPpSmcyPTWpqoeDI4QoXw,Nightmare,['Eve 6'],187560,2000,False,,0.342,0.872,0.00281,0.657,156.52100000000004
5GDlyHcreN7wyWuRkT3Zn9,Bang,['Eve 6'],214973,2000,True,,0.517,0.9009999999999999,0.0036,0.409,111.809
6IvexFioAvOtwZaXyuKnbi,Girl Eyes,['Eve 6'],225680,2000,True,,0.5720000000000001,0.836,0.000169,0.609,110.671
30Ko2UHFGVb5iclwe2IVVl,Love Sky - Original Boat Cruz Mix,['Jon E Bravo'],510000,2011,False,,0.775,0.677,0.0331,0.787,127.99600000000001
0a5Po1QHvAFogCdmZiZ1Lg,Stalled Parade,['Eleventh Dream Day'],383560,2000,False,,0.0719,0.772,0.000207,0.159,178.38099999999997
0Fkl4Wb4v9iBdVizHthRQa,Ice Storm,['Eleventh Dream Day'],272933,2000,False,,0.436,0.701,0.0246,0.191,142.523
0vki0Z3OUPyxTbmQ38xk1x,On Ramp,['Eleventh Dream Day'],68840,2000,False,,0.387,0.18899999999999997,0.8690000000000001,0.0793,86.96
7cz3A3binwDM9GwL1OrnTB,Interstate,['Eleventh Dream Day'],193267,2000,False,,0.43799999999999994,0.9470000000000001,0.000138,0.6829999999999999,135.974
6LsrPbnIRKWtqapdO3Cug1,Valrico74,['Eleventh Dream Day'],401093,2000,False,,0.426,0.42100000000000004,0.802,0.218,119.823
5ZOsJxrVXnaVqMYbGQIDrr,In the Style Of…,['Eleventh Dream Day'],292667,2000,False,,0.312,0.6,0.135,0.317,136.214
1zjiefJ46vi55Lm4nuw8Ux,Ground Point Zero,['Eleventh Dream Day'],285867,2000,False,,0.228,0.925,0.0013800000000000002,0.111,148.56
2CBeDoRbAjaDzdVxuVg05I,Bite the Hand,['Eleventh Dream Day'],313733,2000,False,,0.5870000000000001,0.705,0.0961,0.6729999999999999,114.102
06xTG5ArvEvHqSeSYf5LpY,Way Too Early On a Sunday Morning,['Eleventh Dream Day'],302773,2000,False,,0.337,0.95,0.0317,0.602,129.47799999999998
4Tnpo5WabYopmMdhVXL5rw,Everywhere,['Cranes'],220667,1993,False,,0.679,0.516,0.248,0.8290000000000001,116.963
7uPwlWlyGNfRAeIGPxreHy,Encino Men,['Cave'],483973,2009,False,,0.35100000000000003,0.63,0.0128,0.51,162.16899999999995
30p3w03AyDgr8vlv8CGFEO,Everybody Knows This Is Nowhere,['Throneberry'],140933,1996,False,,0.392,0.851,0.0223,0.82,160.82399999999996
0Kh8stXgK5MUHsOIKHn3tO,Wonderfully Strange,['Eman'],250760,2001,False,,0.7390000000000001,0.67,0.0933,0.81,106.68700000000001
4VIvdbzicSthVgQ6ybjaWh,Why Go? (feat. Estelle),"['Faithless', 'Estelle']",204320,2005,False,,0.725,0.919,0.133,0.48200000000000004,125.976
6WuRo5MdVrpKCl6lkKIAlp,Needle In The Hay,['Elliott Smith'],259893,1995,False,,0.552,0.213,0.5770000000000001,0.332,116.165
17dXDRfCPqxAG3xt9g5Kpe,Christian Brothers,['Elliott Smith'],270720,1995,False,,0.613,0.37,0.392,0.41600000000000004,104.197
0nUPuUnqVLOZFayUzxi1JG,Clementine,['Elliott Smith'],166320,1995,False,,0.583,0.172,0.207,0.309,141.982
6d30fp8FovPTaeEiWb9i0y,Southern Belle,['Elliott Smith'],186347,1995,False,,0.516,0.267,0.222,0.475,121.06
6cldphAAziIM33xCRESP2R,Single File,['Elliott Smith'],146453,1995,False,,0.615,0.299,0.11,0.466,111.704
